# reporter: v22 (2026-09-25); filters: subbench=capability, version=0.1, since=2026-09-22T00:00:00Z, until=2026-09-23T07:00:00Z, testee=pcrec_25b1984f_auto-caps-simdna, testee=pcrec_25b1984f_auto-nocaps-simdna, testee=pcrec_25b1984f_vm-caps-simdna, testee=pcrec_25b1984f_vm-in-caps-simdna, testee=pcrec_8d716693_auto-caps-simdna, testee=pcrec_8d716693_auto-nocaps-simdna, testee=pcrec_8d716693_vm-caps-simdna, testee=pcrec_8d716693_vm-in-caps-simdna, testee=oniguruma_6.9.10_default-caps-simdna, testee=rust_1.13.1_default-caps-simdna, testee=vectorscan_5.4.11_block-nosom-nocaps-simd; source: store/index.tsv (11 record(s) matching this query); records: 11; excluded_invalid: 0; superseded: 0; newer_not_measured: 0; subbench_versions: capability@0.1; machines: budu-ryzen1600; schema_versions: 1.6; grain: set; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.4 X13 (pre-flight + trial agreement) on 11; mixed_x13: False; include_provenance: False; worst_other_core_busy: 62.5% (pcrec_25b1984f_auto-caps-simdna / wild-validator-ipv4-owasp / large-subject-throughput); floor_pattern: floor-byte; null_band: pcrec 25b1984f -> 8d716693: census reports/identity/capability@0.1/pcrec_25b1984f__8d716693.tsv, 143 null of 492 cells, strata ok=2 insufficient=2 empty=2, n_min=10
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	ratio_vs_baseline	1.000000	75	1.0000	0	0		unchanged (within spread)
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	ratio_vs_best	1.000000	75	1.0000	0	0		unchanged (within spread)
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	median_ns	548.090185	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	min_ns	539.915499	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	max_ns	553.378323	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	stddev_ns	5.386102	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	ratio_vs_baseline	1.004496	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	ratio_vs_best	1.004496	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	3	median_ns	998.993799	75	1.0000	0	0		faster ×5.71
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	3	min_ns	995.082678	75	1.0000	0	0		faster ×5.71
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	3	max_ns	1010.244606	75	1.0000	0	0		faster ×5.71
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	3	stddev_ns	5.936405	75	1.0000	0	0		faster ×5.71
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	3	ratio_vs_baseline	1.830877	75	1.0000	0	0		faster ×5.71
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	3	ratio_vs_best	1.830877	75	1.0000	0	0		faster ×5.71
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	4	median_ns	1083.486570	75	1.0000	0	0		faster ×5.20
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	4	min_ns	1082.275293	75	1.0000	0	0		faster ×5.20
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	4	max_ns	1086.353557	75	1.0000	0	0		faster ×5.20
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	4	stddev_ns	1.449542	75	1.0000	0	0		faster ×5.20
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	4	ratio_vs_baseline	1.985729	75	1.0000	0	0		faster ×5.20
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	4	ratio_vs_best	1.985729	75	1.0000	0	0		faster ×5.20
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	5	median_ns	5632.560141	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	5	min_ns	5625.466112	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	5	max_ns	5645.066590	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	5	stddev_ns	6.484754	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	5	ratio_vs_baseline	10.322912	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	5	ratio_vs_best	10.322912	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	median_ns	5704.304847	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	min_ns	5697.729374	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	max_ns	5710.654843	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	stddev_ns	5.070271	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	ratio_vs_baseline	10.454400	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	ratio_vs_best	10.454400	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	7	median_ns	7898.568145	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	7	min_ns	7716.385714	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	7	max_ns	8010.092847	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	7	stddev_ns	103.194409	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	7	ratio_vs_baseline	14.475873	75	1.0000	0	0		
rank_yes	base10num-near-miss	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	7	ratio_vs_best	14.475873	75	1.0000	0	0		
baseline_yes	bracket-array-define	(set)	large-subject-throughput			pcrec_8d716693_vm-caps-simdna				baseline_identity	row-best-fallback					pcrec_8d716693_vm-caps-simdna (row-best fallback -- interp absent from this group)	
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	1	median_ns	72.368832	3	1.0000	0	0		faster ×67423.33
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	1	min_ns	72.340248	3	1.0000	0	0		faster ×67423.33
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	1	max_ns	72.593328	3	1.0000	0	0		faster ×67423.33
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	1	stddev_ns	0.092925	3	1.0000	0	0		faster ×67423.33
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	1	ratio_vs_baseline	1.000000	3	1.0000	0	0		faster ×67423.33
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	1	ratio_vs_best	1.000000	3	1.0000	0	0		faster ×67423.33
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	2	median_ns	73.684296	3	1.0000	0	0		faster ×66247.49
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	2	min_ns	72.210090	3	1.0000	0	0		faster ×66247.49
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	2	max_ns	73.872180	3	1.0000	0	0		faster ×66247.49
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	2	stddev_ns	0.610463	3	1.0000	0	0		faster ×66247.49
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	2	ratio_vs_baseline	1.018177	3	1.0000	0	0		faster ×66247.49
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	2	ratio_vs_best	1.018177	3	1.0000	0	0		faster ×66247.49
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	3	median_ns	89.535163	3	1.0000	0	0		faster ×54503.33
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	3	min_ns	85.033758	3	1.0000	0	0		faster ×54503.33
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	3	max_ns	90.513408	3	1.0000	0	0		faster ×54503.33
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	3	stddev_ns	1.963171	3	1.0000	0	0		faster ×54503.33
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	3	ratio_vs_baseline	1.237206	3	1.0000	0	0		faster ×54503.33
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	3	ratio_vs_best	1.237206	3	1.0000	0	0		faster ×54503.33
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	4	median_ns	93.608809	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	4	min_ns	93.260691	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	4	max_ns	94.572227	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	4	stddev_ns	0.447992	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	4	ratio_vs_baseline	1.293496	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	4	ratio_vs_best	1.293496	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	4879347.870370	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	min_ns	4878467.314815	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	max_ns	4880391.407407	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	stddev_ns	634.546148	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	ratio_vs_baseline	67423.333435	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	ratio_vs_best	67423.333435	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	4879964.200000	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	min_ns	4878972.975000	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	max_ns	4882740.750000	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	stddev_ns	1366.487463	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	ratio_vs_baseline	67431.849942	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	ratio_vs_best	67431.849942	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	7	median_ns	4881399.574074	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	7	min_ns	4879618.648148	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	7	max_ns	4891155.166667	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	7	stddev_ns	4318.137896	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	7	ratio_vs_baseline	67451.684089	3	1.0000	0	0		
rank_yes	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	7	ratio_vs_best	67451.684089	3	1.0000	0	0		
baseline_yes	bracket-array-define	(set)	short-subject-search			pcrec_8d716693_auto-caps-simdna				baseline_identity	row-best-fallback					pcrec_8d716693_auto-caps-simdna (row-best fallback -- interp absent from this group)	
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	median_ns	1884.914625	75	1.0000	0	0		faster ×3.62
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	min_ns	1883.085479	75	1.0000	0	0		faster ×3.62
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	max_ns	1888.225229	75	1.0000	0	0		faster ×3.62
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	stddev_ns	1.778743	75	1.0000	0	0		faster ×3.62
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	ratio_vs_baseline	1.000000	75	1.0000	0	0		faster ×3.62
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	ratio_vs_best	1.000000	75	1.0000	0	0		faster ×3.62
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	2	median_ns	1885.431074	75	1.0000	0	0		faster ×3.62
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	2	min_ns	1884.176004	75	1.0000	0	0		faster ×3.62
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	2	max_ns	1885.757300	75	1.0000	0	0		faster ×3.62
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	2	stddev_ns	0.681056	75	1.0000	0	0		faster ×3.62
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	2	ratio_vs_baseline	1.000274	75	1.0000	0	0		faster ×3.62
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	2	ratio_vs_best	1.000274	75	1.0000	0	0		faster ×3.62
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	3	median_ns	2062.764812	75	1.0000	0	0		faster ×3.43
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	3	min_ns	2055.182261	75	1.0000	0	0		faster ×3.43
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	3	max_ns	2103.541301	75	1.0000	0	0		faster ×3.43
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	3	stddev_ns	17.517531	75	1.0000	0	0		faster ×3.43
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	3	ratio_vs_baseline	1.094355	75	1.0000	0	0		faster ×3.43
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	3	ratio_vs_best	1.094355	75	1.0000	0	0		faster ×3.43
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	4	median_ns	2928.371236	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	4	min_ns	2910.900817	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	4	max_ns	5510.938312	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	4	stddev_ns	1031.832186	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	4	ratio_vs_baseline	1.553583	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	4	ratio_vs_best	1.553583	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	6825.834547	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	min_ns	6811.072228	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	max_ns	6831.356273	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	stddev_ns	7.875754	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	ratio_vs_baseline	3.621296	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	ratio_vs_best	3.621296	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	6	median_ns	6832.153568	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	6	min_ns	6825.929055	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	6	max_ns	6922.608050	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	6	stddev_ns	38.104275	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	6	ratio_vs_baseline	3.624649	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	6	ratio_vs_best	3.624649	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	median_ns	7083.000504	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	min_ns	7063.033798	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	max_ns	7086.055546	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	stddev_ns	10.223361	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	ratio_vs_baseline	3.757730	75	1.0000	0	0		
rank_yes	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	ratio_vs_best	3.757730	75	1.0000	0	0		
baseline_yes	codegrammar-flat	(set)	large-subject-throughput			pcrec_25b1984f_auto-caps-simdna				baseline_identity	row-best-fallback					pcrec_25b1984f_auto-caps-simdna (row-best fallback -- interp absent from this group)	
