# reporter: v24 (2026-09-26); filters: subbench=syntax, version=0.1, until=2026-09-21T14:30:16Z, testee=libpcre2_10.46_interp-caps-simdna, testee=libpcre2_10.46_jit-caps-simdna, testee=pcrec_25b1984f_auto-caps-simdna, testee=pcrec_25b1984f_auto-nocaps-simdna, testee=pcrec_25b1984f_vm-caps-simdna, testee=pcrec_25b1984f_vm-in-caps-simdna, testee=rust_1.13.1_default-caps-simdna; source: store/index.tsv (7 record(s) matching this query); records: 7; excluded_invalid: 0; superseded: 0; newer_not_measured: 0; subbench_versions: syntax@0.1; machines: budu-ryzen1600; schema_versions: 1.5,1.6; grain: subject; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.4 X13 (pre-flight + trial agreement) on 7; mixed_x13: False; include_provenance: False; worst_other_core_busy: 64.93% (pcrec_25b1984f_vm-caps-simdna / esc-tab / large-subject-throughput); floor_pattern: floor
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict	capture_class
rank	alt-nested	f-concat	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	6.794589	5	1.0000	0	0			yes
rank	alt-nested	f-concat	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	7.676439	5	1.0000	0	0			yes
rank	alt-nested	f-concat	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	11.715261	5	1.0000	0	0			no
rank	alt-nested	f-concat	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	5	median_ns	11.741504	5	1.0000	0	0			yes
rank	alt-nested	f-concat	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	124.414818	5	1.0000	0	0			yes
rank	alt-nested	f-concat	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	125.814624	5	1.0000	0	0			yes
baseline	alt-nested	f-concat	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	alt-nested	f-concat	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	1	median_ns	12.997112	5	1.0000	0	0			yes
rank	alt-nested	f-concat	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	2	median_ns	13.433227	5	1.0000	0	0			yes
rank	alt-nested	f-concat	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	median_ns	22.811874	5	1.0000	0	0			yes
rank	alt-nested	f-concat	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	22.939337	5	1.0000	0	0			no
rank	alt-nested	f-concat	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	61.394020	5	1.0000	0	0			yes
rank	alt-nested	f-concat	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	6	median_ns	111.226700	5	1.0000	0	0			no
rank	alt-nested	f-concat	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	275.948992	5	1.0000	0	0			yes
baseline	alt-nested	f-date	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	alt-nested	f-date	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.666792	5	1.0000	0	0			no
rank	alt-nested	f-date	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	5.905789	5	1.0000	0	0			yes
rank	alt-nested	f-date	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	6.497751	5	1.0000	0	0			yes
rank	alt-nested	f-date	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	10.591437	5	1.0000	0	0			yes
rank	alt-nested	f-date	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	5	median_ns	10.602380	5	1.0000	0	0			no
rank	alt-nested	f-date	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	28.941648	5	1.0000	0	0			yes
rank	alt-nested	f-date	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	29.065850	5	1.0000	0	0			yes
baseline	alt-nested	f-date	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	alt-nested	f-date	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	1	median_ns	9.445951	5	1.0000	0	0			no
rank	alt-nested	f-date	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	median_ns	9.506245	5	1.0000	0	0			yes
rank	alt-nested	f-date	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	3	median_ns	12.816753	5	1.0000	0	0			yes
rank	alt-nested	f-date	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	4	median_ns	13.742329	5	1.0000	0	0			yes
rank	alt-nested	f-date	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	28.991425	5	1.0000	0	0			no
rank	alt-nested	f-date	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	35.537370	5	1.0000	0	0			yes
rank	alt-nested	f-date	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	36.034911	5	1.0000	0	0			yes
baseline	alt-nested	f-done	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	alt-nested	f-done	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.622900	5	1.0000	0	0			no
rank	alt-nested	f-done	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	6.790738	5	1.0000	0	0			yes
rank	alt-nested	f-done	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	7.729288	5	1.0000	0	0			yes
rank	alt-nested	f-done	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	11.715571	5	1.0000	0	0			yes
rank	alt-nested	f-done	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	5	median_ns	11.809127	5	1.0000	0	0			no
rank	alt-nested	f-done	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	168.305146	5	1.0000	0	0			yes
rank	alt-nested	f-done	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	169.398648	5	1.0000	0	0			yes
baseline	alt-nested	f-done	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	alt-nested	f-done	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	1	median_ns	8.154480	5	1.0000	0	0			yes
rank	alt-nested	f-done	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	2	median_ns	9.938452	5	1.0000	0	0			yes
rank	alt-nested	f-done	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	3	median_ns	10.338641	5	1.0000	0	0			no
rank	alt-nested	f-done	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	10.351154	5	1.0000	0	0			yes
rank	alt-nested	f-done	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	20.995350	5	1.0000	0	0			no
rank	alt-nested	f-done	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	46.173990	5	1.0000	0	0			yes
rank	alt-nested	f-done	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	178.418897	5	1.0000	0	0			yes
baseline	alt-nested	f-dup	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	alt-nested	f-dup	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.627453	5	1.0000	0	0			no
rank	alt-nested	f-dup	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	5.903500	5	1.0000	0	0			yes
rank	alt-nested	f-dup	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	6.496010	5	1.0000	0	0			yes
rank	alt-nested	f-dup	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	10.511309	5	1.0000	0	0			no
rank	alt-nested	f-dup	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	5	median_ns	10.589703	5	1.0000	0	0			yes
rank	alt-nested	f-dup	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	28.946944	5	1.0000	0	0			yes
rank	alt-nested	f-dup	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	29.243221	5	1.0000	0	0			yes
baseline	alt-nested	f-dup	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	alt-nested	f-dup	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	1	median_ns	7.973252	5	1.0000	0	0			yes
rank	alt-nested	f-dup	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	8.558402	5	1.0000	0	0			no
rank	alt-nested	f-dup	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	3	median_ns	9.149633	5	1.0000	0	0			yes
rank	alt-nested	f-dup	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	4	median_ns	10.336145	5	1.0000	0	0			yes
rank	alt-nested	f-dup	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	24.530268	5	1.0000	0	0			no
rank	alt-nested	f-dup	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	34.506063	5	1.0000	0	0			yes
rank	alt-nested	f-dup	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	36.170881	5	1.0000	0	0			yes
baseline	alt-nested	f-fx	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	alt-nested	f-fx	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.621016	5	1.0000	0	0			no
rank	alt-nested	f-fx	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	5.905028	5	1.0000	0	0			yes
rank	alt-nested	f-fx	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	6.495013	5	1.0000	0	0			yes
rank	alt-nested	f-fx	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	10.495475	5	1.0000	0	0			no
rank	alt-nested	f-fx	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	5	median_ns	10.553297	5	1.0000	0	0			yes
rank	alt-nested	f-fx	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	29.019539	5	1.0000	0	0			yes
rank	alt-nested	f-fx	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	29.316202	5	1.0000	0	0			yes
baseline	alt-nested	f-fx	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	alt-nested	f-fx	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	1	median_ns	7.383291	5	1.0000	0	0			yes
rank	alt-nested	f-fx	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	7.622570	5	1.0000	0	0			no
rank	alt-nested	f-fx	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	median_ns	8.040880	5	1.0000	0	0			yes
rank	alt-nested	f-fx	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	4	median_ns	8.560295	5	1.0000	0	0			yes
rank	alt-nested	f-fx	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	21.006105	5	1.0000	0	0			no
rank	alt-nested	f-fx	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	32.807615	5	1.0000	0	0			yes
rank	alt-nested	f-fx	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	36.500868	5	1.0000	0	0			yes
baseline	alt-nested	f-hash	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	alt-nested	f-hash	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	1	median_ns	5.906331	5	1.0000	0	0			yes
rank	alt-nested	f-hash	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	2	median_ns	6.494996	5	1.0000	0	0			yes
rank	alt-nested	f-hash	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	3	median_ns	10.523655	5	1.0000	0	0			no
rank	alt-nested	f-hash	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	10.557079	5	1.0000	0	0			yes
rank	alt-nested	f-hash	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.722318	5	1.0000	0	0			no
rank	alt-nested	f-hash	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	29.078430	5	1.0000	0	0			yes
rank	alt-nested	f-hash	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	29.304108	5	1.0000	0	0			yes
baseline	alt-nested	f-hash	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	alt-nested	f-hash	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	1	median_ns	6.805132	5	1.0000	0	0			yes
rank	alt-nested	f-hash	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	7.305962	5	1.0000	0	0			no
rank	alt-nested	f-hash	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	median_ns	7.913715	5	1.0000	0	0			yes
rank	alt-nested	f-hash	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	4	median_ns	8.056787	5	1.0000	0	0			yes
rank	alt-nested	f-hash	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	18.865932	5	1.0000	0	0			no
rank	alt-nested	f-hash	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	32.477554	5	1.0000	0	0			yes
rank	alt-nested	f-hash	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	36.456376	5	1.0000	0	0			yes
baseline	alt-nested	f-ident	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	alt-nested	f-ident	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.634095	5	1.0000	0	0			no
rank	alt-nested	f-ident	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	5.905929	5	1.0000	0	0			yes
rank	alt-nested	f-ident	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	6.494865	5	1.0000	0	0			yes
rank	alt-nested	f-ident	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	10.544657	5	1.0000	0	0			yes
rank	alt-nested	f-ident	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	5	median_ns	10.620531	5	1.0000	0	0			no
rank	alt-nested	f-ident	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	28.930147	5	1.0000	0	0			yes
rank	alt-nested	f-ident	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	29.335869	5	1.0000	0	0			yes
baseline	alt-nested	f-ident	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	alt-nested	f-ident	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	1	median_ns	8.854603	5	1.0000	0	0			yes
rank	alt-nested	f-ident	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	8.857593	5	1.0000	0	0			no
rank	alt-nested	f-ident	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	3	median_ns	9.741647	5	1.0000	0	0			yes
rank	alt-nested	f-ident	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	4	median_ns	10.926250	5	1.0000	0	0			yes
rank	alt-nested	f-ident	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	25.747712	5	1.0000	0	0			no
rank	alt-nested	f-ident	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	34.300035	5	1.0000	0	0			yes
rank	alt-nested	f-ident	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	36.359849	5	1.0000	0	0			yes
baseline	alt-nested	f-item	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	alt-nested	f-item	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.656748	5	1.0000	0	0			no
rank	alt-nested	f-item	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	5.906604	5	1.0000	0	0			yes
rank	alt-nested	f-item	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	6.494872	5	1.0000	0	0			yes
rank	alt-nested	f-item	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	10.469607	5	1.0000	0	0			no
rank	alt-nested	f-item	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	5	median_ns	10.516318	5	1.0000	0	0			yes
rank	alt-nested	f-item	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	29.303232	5	1.0000	0	0			yes
rank	alt-nested	f-item	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	29.760330	5	1.0000	0	0			yes
baseline	alt-nested	f-item	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	alt-nested	f-item	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	1	median_ns	7.379524	5	1.0000	0	0			yes
rank	alt-nested	f-item	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	7.676118	5	1.0000	0	0			no
rank	alt-nested	f-item	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	median_ns	7.678023	5	1.0000	0	0			yes
rank	alt-nested	f-item	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	4	median_ns	8.560164	5	1.0000	0	0			yes
rank	alt-nested	f-item	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	21.001353	5	1.0000	0	0			no
rank	alt-nested	f-item	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	32.805020	5	1.0000	0	0			yes
rank	alt-nested	f-item	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	36.360946	5	1.0000	0	0			yes
baseline	alt-nested	f-item-crlf-done	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	alt-nested	f-item-crlf-done	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.614638	5	1.0000	0	0			no
rank	alt-nested	f-item-crlf-done	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	5.904433	5	1.0000	0	0			yes
rank	alt-nested	f-item-crlf-done	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	6.493967	5	1.0000	0	0			yes
